285.118,16,14.5M,21.3G,50708,598.3M,1474
360.581,25,17.4M,26.0G,48228,576.0M,1492
287.990,31,15.4M,22.9G,53452,636.2M,1487
843.189,19,17.4M,26.0G,20600,246.4M,1495
4007.864,22,16.8M,25.1G,4183,50.2M,1498
298.165,28,17.8M,26.7G,59746,716.0M,1497
648.390,25,13.7M,20.4G,21177,252.0M,1487
321.715,19,18.1M,26.8G,56251,667.0M,1482
300.158,28,17.8M,26.6G,59200,708.8M,1496
288.943,13,7.8M,11.7G,26941,323.3M,1499
943.574,19,15.0M,22.6G,15945,191.3M,1499
